product_group_id,brand,color,type,category,season,print,sleeve,fit,other_tags,color_shade
510,Diesel,Blue,Bottoms,Jeans,SS17,Plain,None,Skinny,Mid,Medium
511,J Shoes,Brown,Shoes,Boots,SS16,Plain,None,None,None,Dark
516,Tommy Hilfiger,White,Tops,Polos,SS17,Plain,Shortsleeve,Regular,None,Light
517,Van Gils,Blue,Tops,Casual Shirts,SS17,Plain,Longsleeve,Regular,Down,Medium
522,Diesel,Blue,Bottoms,Jeans,AW16,Plain,None,Carrot,Light,Medium
518,Hackett,Purple,Accessories,Pocket Square,AW17,Multi,None,None,None,Dark
514,CB Shoes,Brown,Shoes,Derby,AW14,Plain,None,None,None,Dark
509,CB Shoes,Beige,Shoes,Loafers,AW14,Plain,None,None,None,Light
499,Happy Socks,Blue/Red/Navy,Accessories,Socks,AW15,Multi,None,None,Mid calf,Mixed
492,Van Gils,Beige,Tops,Blazer,SS17,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Light
491,Tommy Hilfiger,Beige,Tops,Blazer,SS17,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Light
490,Scotch & Soda,Blue,Tops,Casual Shirts,SS18,Check / plaid,Longsleeve,Regular,Button Down,Medium
489,Van Gils,White,Accessories,Pocket Square,SS17,Multi,None,None,None,Light
469,Diesel,Blue,Bottoms,Jeans,AW16,Plain,None,Regular,Dark,Medium
515,Damat,Light blue,Tops,Blazer,SS15,Plain,Longsleeve,Slim,"Patch,Peaked,2 button",Light
531,Lacoste,Blue,Bottoms,Chinos,SS16,Plain,None,Slim,None,Medium
528,Scotch & Soda,White,Tops,T-Shirt,SS15,Graphic,Shortsleeve,Slim,Crew neck,Light
579,J Shoes,Brown,Accessories,Belt,SS15,Plain,None,None,Wide,Dark
587,SuitSupply,Navy,Accessories,Ties,AW14,Multi,None,None,Regular,Dark
534,Tommy Hilfiger,Red,Tops,Casual Shirts,SS17,Multi,Longsleeve,Slim,Wide,Medium
540,Tommy Hilfiger,White,Tops,Polos,SS17,Plain,Shortsleeve,Comfort,None,Light
552,Tommy Hilfiger,Gray,Tops,Sweaters,SS17,Plain,Longsleeve,Comfort,Crew neck,Light
562,Diesel,Black,Bottoms,Jeans,SS17,Plain,None,Super skinny,Dark,Dark
549,Hackett,Olive,Bottoms,Chinos,SS17,Plain,None,Slim,None,Dark
536,Hackett,Gray,Tops,Casual Shirts,SS17,Plain,Longsleeve,Slim,Mandarin,Light
574,Hackett,Green,Bottoms,Shorts,SS16,Plain,None,Slim,Welt,Medium
588,Tommy Hilfiger,Light blue,Bottoms,Chinos,SS17,Plain,None,Slim,None,Light
582,Scotch & Soda,Beige,Bottoms,Chinos,SS15,Plain,None,Slim,None,Light
564,Hackett,Brown,Tops,Blazer,AW16,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Dark
561,Hackett,Purple,Bottoms,Shorts,SS16,Plain,None,Slim,Welt,Dark
558,Scotch & Soda,Beige,Bottoms,Chinos,SS15,Plain,None,Slim,None,Light
553,Happy Socks,Blue,Accessories,Socks,AW15,Multi,None,None,Mid calf,Medium
548,Happy Socks,Gray/Pink,Accessories,Socks,ss17,Stripe,None,None,Mid calf,Mixed
547,Hackett,Blue,Accessories,Pocket Square,AW16,Plain,None,None,None,Medium
539,Scotch & Soda,Blue,Bottoms,Jeans,AW15,Plain,None,Slim,Dark,Medium
529,Van Gils,White,Tops,Casual Shirts,SS17,Floral,Longsleeve,Slim,Down,Light
526,Diesel,White,Tops,T-Shirt,AW16,Plain,Shortsleeve,Slim,V neck,Light
593,Scotch & Soda,White,Tops,T-Shirt,SS16,Multi,Shortsleeve,Slim,Crew neck,Light
642,Scotch & Soda,Green,Tops,Casual Shirts,AW15,Plain,Shortsleeve,Slim,Down,Medium
594,Van Gils,Brown,Tops,Blazer,SS16,Dots,Longsleeve,Slim,"Flap,Peaked,2 button",Dark
650,Scotch & Soda,Navy,Tops,T-Shirt,SS16,Stripe,Shortsleeve,Slim,Crew neck,Dark
597,Diesel,Black,Tops,Polos,AW17,Plain,Shortsleeve,Slim,None,Dark
601,J Shoes,Black,Shoes,Derby,SS15,Plain,None,None,None,Dark
602,Diesel,Black,Tops,Polos,AW17,Plain,Shortsleeve,Slim,None,Dark
616,Hackett,Blue,Tops,Casual Shirts,SS16,Plain,Longsleeve,Slim,Down,Medium
617,Tommy Hilfiger,Navy,Shoes,Loafers,SS17,Plain,None,None,None,Dark
628,Van Gils,Navy,Tops,Blazer,SS16,Plain,Longsleeve,Slim,"Flap,Peaked,2 button",Dark
625,Hackett,Brown,Tops,Blazer,AW17,Plain,Longsleeve,Regular,"Patch,Notched,2 button",Dark
3368,Scotch & Soda,White,Tops,Casual Shirts,AW19,Dots,None,Regular,None,Light
640,Tommy Hilfiger,Gray,Bottoms,Shorts,SS17,Plain,None,Regular,None,Light
644,Diesel,Blue,Tops,T-Shirt,SS17,Plain,Shortsleeve,Slim,"V neck,Patch",Medium
585,Ralph Lauren,White,Tops,T-Shirt,AW17,Plain,Shortsleeve,Regular,"Crew neck,Patch",Light
643,Diesel,Burgundy,Shoes,Sneakers,AW16,Plain,None,None,None,Dark
3359,Scotch & Soda,Gray,Tops,T-Shirt,AW19,Dots,None,Regular,None,Light
639,Borghi,Blue,Accessories,Socks,AW16,Multi,None,None,Mid calf,Medium
637,Happy Socks,Gray,Accessories,Socks,ss17,Dots,None,None,Mid calf,Light
3352,Scotch & Soda,Dark Blue,Tops,Sweatshirts,AW19,Graphic,None,None,None,Dark
633,Happy Socks,Blue,Accessories,Socks,AW15,Multi,None,None,Mid calf,Medium
629,Tommy Hilfiger,Beige,Shoes,Moccassin,SS17,Plain,None,None,None,Light
627,Happy Socks,Pink/Yellow,Accessories,Socks,ss17,Stripe,None,None,Mid calf,Light
607,Happy Socks,Orange,Accessories,Socks,ss17,Plain,None,None,Mid calf,Light
599,Borghi,Blue,Accessories,Socks,AW16,Multi,None,None,Mid calf,Medium
589,ATELIER PRIVE,Pink,Tops,Formal Shirts,SS15,Stripe,Longsleeve,Slim,Wide,Light
662,ATELIER PRIVE,White,Tops,Casual Shirts,SS15,Floral,Longsleeve,Slim,Wide,Light
3354,Scotch & Soda,Green,Tops,Polos,AW19,None,Shortsleeve,Regular,Button Down,Medium
674,Valentino,White,Tops,Polos,AW14,Plain,Shortsleeve,Regular,None,Light
672,Scotch & Soda,Black,Tops,Blazer,AW16,Plain,Longsleeve,Slim,"Flap,Peaked,1 button",Dark
3355,Scotch & Soda,Red,Tops,Polos,AW19,None,None,Regular,None,Medium
3356,Scotch & Soda,Dark Green,Tops,Polos,AW19,Plain,Shortsleeve,Regular,None,Dark
3358,Scotch & Soda,Blue,Tops,Polos,AW19,Plain,Shortsleeve,Regular,None,Medium
678,Diesel,Gray,Tops,T-Shirt,AW17,Graphic,Shortsleeve,Slim,Crew neck,Light
681,Van Gils,Gray,Tops,Polos,SS17,Plain,Shortsleeve,Slim,None,Light
686,Tommy Hilfiger,White,Bottoms,Chinos,SS17,Plain,None,Regular,None,Light
688,Van Gils,White,Bottoms,Jeans,SS17,Plain,None,Slim,None,Light
692,Van Gils,Gray,Tops,Casual Shirts,SS17,Plain,Longsleeve,Slim,Down,Light
3360,Scotch & Soda,Navy,Tops,T-Shirt,AW19,Dots,Shortsleeve,Regular,Crew neck,Dark
3361,Scotch & Soda,Dark Gray,Tops,T-Shirt,AW19,Dots,None,Regular,None,Dark
3367,Scotch & Soda,Navy,Tops,Casual Shirts,AW19,Dots,None,Regular,None,Dark
3365,Scotch & Soda,Navy,Tops,Polos,AW19,Dots,None,Regular,None,Dark
3353,Scotch & Soda,Dark Blue,Tops,Polos,AW19,None,Shortsleeve,Regular,None,Dark
3369,Scotch & Soda,White/Red,Tops,Casual Shirts,AW19,Dots,None,Regular,None,Light
698,Scotch & Soda,Navy,Bottoms,Chinos,SS15,Plain,None,Slim,None,Dark
3399,Scotch & Soda,Purple,Tops,Polos,AW19,Plain,Shortsleeve,Regular,None,Dark
705,Diesel,Black,Tops,T-Shirt,AW17,Graphic,Shortsleeve,Slim,Crew neck,Dark
3381,Scotch & Soda,White/Black,Tops,Casual Shirts,AW19,Check / plaid,None,Regular,Button Down,Mixed
711,Diesel,Black,Tops,T-Shirt,AW17,Graphic,Shortsleeve,Slim,Crew neck,Dark
714,Scotch & Soda,Blue,Bottoms,Jeans,SS16,Plain,None,Slim,Mid,Medium
712,CB Shoes,Brown,Shoes,Boots,AW14,Plain,None,None,None,Dark
707,Diesel,Black,Bottoms,Chinos,AW16,Plain,None,Slim,None,Dark
703,Hackett,Gray,Bottoms,Chinos,AW16,Plain,None,Regular,Welt,Light
702,Borghi,Blue,Accessories,Socks,AW16,Multi,None,None,Mid calf,Medium
3379,Scotch & Soda,Green,Tops,Sweatshirts,AW19,Plain,None,Regular,Crew neck,Medium
689,Tommy Hilfiger,Navy,Shoes,Boat shoe,SS17,Multi,None,None,None,Dark
677,Hackett,Olive,Tops,Casual Shirts,SS17,Plain,Longsleeve,Slim,Cut Away,Dark
660,Scotch & Soda,Navy,Tops,Casual Shirts,SS15,Plain,Shortsleeve,Slim,Down,Dark
656,Scotch & Soda,Navy,Tops,Blazer,AW16,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Dark
655,Happy Socks,Maroon,Accessories,Socks,ss17,Multi,None,None,Mid calf,Dark
722,Lacoste,Pink,Tops,Polos,SS16,Plain,Shortsleeve,Regular,None,Light
736,Scotch & Soda,Red,Tops,Blazer,SS15,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Medium
718,Diesel,Black,Tops,Casual Shirts,SS17,Dots,Longsleeve,Slim,Down,Dark
719,Scotch & Soda,Blue,Tops,Formal Shirts,SS15,Plain,Longsleeve,Slim,Down,Medium
778,Van Gils,Blue,Tops,Casual Shirts,SS17,Plain,Longsleeve,Regular,Cut Away,Medium
730,J Shoes,Brown,Shoes,Boots,SS15,Plain,None,None,None,Dark
731,Diesel,Blue,Bottoms,Jeans,AW17,Plain,None,Regular,Dark,Medium
739,Hackett,Yellow,Bottoms,Shorts,SS16,Plain,None,Slim,Welt,Light
744,Van Gils,Blue,Tops,Casual Shirts,SS16,Check / plaid,Longsleeve,Slim,Down,Medium
745,Hackett,Navy,Tops,Casual Shirts,SS17,Plain,Longsleeve,Slim,Mandarin,Dark
746,J Shoes,Brown,Shoes,Boots,SS15,Plain,None,None,None,Dark
748,Tommy Hilfiger,Navy,Tops,Casual Shirts,SS17,Dots,Longsleeve,Regular,Button Down,Dark
756,Tommy Hilfiger,Blue,Tops,Casual Shirts,SS17,Dots,Shortsleeve,Regular,Button Down,Medium
735,Scotch & Soda,Brown,Bottoms,Shorts,SS18,Plain,None,Slim,None,Dark
758,Van Gils,Gray,Tops,Sweaters,SS17,Plain,Longsleeve,Slim,V neck,Light
761,Hackett,Blue,Tops,Casual Shirts,SS17,Check / plaid,Longsleeve,Slim,Button Down,Medium
762,Diesel,White,Tops,T-Shirt,SS17,Graphic,Shortsleeve,Slim,Crew neck,Light
3384,Scotch & Soda,Beige,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3382,Scotch & Soda,White,Bottoms,Chinos,AW19,None,None,Super skinny,None,Light
3373,Scotch & Soda,Navy,Tops,Casual Shirts,AW19,Dots,Longsleeve,Regular,None,Dark
3374,Scotch & Soda,Green,Tops,Casual Shirts,AW19,None,None,Regular,None,Medium
3380,Scotch & Soda,Dark Gray,Tops,T-Shirt,AW19,Plain,Longsleeve,Regular,None,Dark
3386,Scotch & Soda,Dark Green,Bottoms,Chinos,AW19,None,None,Super skinny,None,Dark
3397,Scotch & Soda,White,Tops,T-Shirt,AW19,None,None,None,None,Light
770,Tommy Hilfiger,Blue,Bottoms,Jeans,SS17,Plain,None,Slim,Light,Medium
3398,Scotch & Soda,Navy,Tops,Polos,AW19,None,Shortsleeve,Regular,Button Down,Dark
773,Hackett,White,Tops,Casual Shirts,SS16,Plain,Longsleeve,Slim,Cut Away,Light
775,Diesel,White,Tops,T-Shirt,AW17,Graphic,Shortsleeve,Slim,Crew neck,Light
782,Scotch & Soda,Black,Tops,T-Shirt,SS16,Dots,Shortsleeve,Slim,Crew neck,Dark
3376,Scotch & Soda,White/Navy,Tops,Polos,AW19,None,Shortsleeve,Regular,None,Mixed
779,CB Shoes,Olive/Beige,Shoes,Loafers,AW14,Plain,None,None,None,Mixed
760,Happy Socks,Blue,Accessories,Socks,AW15,Multi,None,None,Mid calf,Medium
750,Diesel,Blue,Bottoms,Jeans,AW16,Plain,None,Carrot,Light,Medium
3412,Scotch & Soda,Dark Green,Bottoms,Shorts,AW19,Plain,None,Comfort,None,Dark
728,CB Shoes,Brown,Shoes,Derby,AW14,Plain,None,None,None,Dark
3421,Scotch & Soda,Dark Green,Tops,Polos,AW19,Plain,Shortsleeve,None,Patch,Dark
720,Hackett,Brown,Accessories,Pocket Square,AW17,Multi,None,None,None,Dark
789,Lacoste,Gray,Tops,T-Shirt,SS15,Plain,Shortsleeve,Slim,"Crew neck,Patch",Light
790,J Shoes,Brown,Shoes,Brogues,SS16,Plain,None,None,None,Dark
794,Scotch & Soda,Gray,Tops,Blazer,AW16,Plain,Longsleeve,Slim,"Flap,Notched,2 button",Light
839,Scotch & Soda,Navy,Tops,Casual Shirts,AW16,Dots,Shortsleeve,Slim,Down,Dark
798,Happy Socks,Navy,Accessories,Socks,SS15,Multi,None,None,Mid calf,Dark
803,Tommy Hilfiger,Blue,Bottoms,Swim,SS17,Plain,None,Regular,None,Medium
3414,Scotch & Soda,Black,Accessories,Belt,AW19,None,None,None,None,Dark
809,J Shoes,Brown,Shoes,Boots,SS15,Plain,None,None,None,Dark
811,Hackett,Blue,Tops,Casual Shirts,SS16,Plain,Longsleeve,Slim,Down,Medium
812,Diesel,White,Tops,T-Shirt,SS17,Graphic,Shortsleeve,Slim,Crew neck,Light
3423,Scotch & Soda,Navy,Tops,Polos,AW19,None,None,Regular,Flap,Dark
814,Diesel,Black,Bottoms,Jeans,SS17,Plain,None,Skinny,Dark,Dark
3418,Scotch & Soda,Blue,Bottoms,Jeans,AW19,None,None,None,None,Medium
817,Diesel,Blue,Bottoms,Jeans,AW17,Plain,None,Slim,Dark,Medium
759,Scotch & Soda,Blue,Bottoms,Jeans,SS18,Plain,None,Slim,Dark,Medium
822,Hackett,Navy,Tops,Casual Shirts,SS17,Plain,Longsleeve,Slim,Down,Dark
823,Diesel,White,Tops,T-Shirt,SS17,Plain,Shortsleeve,Slim,Crew neck,Light
828,Diesel,White,Tops,T-Shirt,AW17,Graphic,Shortsleeve,Slim,Crew neck,Light
3396,Scotch & Soda,Dark Green,Bottoms,Chinos,AW19,None,None,Slim,None,Dark
3392,Scotch & Soda,Dark Green,Bottoms,Chinos,AW19,None,None,Slim,None,Dark
3407,Scotch & Soda,Light Beige,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3394,Scotch & Soda,Navy/White/Red/Yellow,Tops,Casual Shirts,AW19,Floral,None,Comfort,None,Mixed
3404,Scotch & Soda,Blue,Bottoms,Chinos,AW19,None,None,Regular,None,Medium
3405,Scotch & Soda,Blue,Bottoms,Chinos,AW19,None,None,Slim,None,Medium
3420,Scotch & Soda,Blue,Bottoms,Jeans,AW19,None,None,Slim,None,Medium
840,Scotch & Soda,White,Tops,T-Shirt,SS16,Graphic,Shortsleeve,Slim,Crew neck,Light
842,Diesel,Brown,Shoes,Sneakers,AW17,Plain,None,None,None,Dark
783,Diesel,Light blue,Tops,Casual Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
800,Diesel,Black,Bottoms,Pants,SS18,Plain,None,Slim,None,Dark
768,Diesel,Navy,Tops,T-Shirt,SS18,Plain,Shortsleeve,Slim,Crew neck,Dark
841,Scotch & Soda,Gray,Tops,Blazer,AW16,Plain,Longsleeve,Slim,"Flap,Peaked,2 button",Light
827,Tommy Hilfiger,Beige,Shoes,Loafers,SS17,Plain,None,None,None,Light
821,Hackett,Navy/Maroon,Accessories,Pocket Square,AW17,Multi,None,None,None,Dark
819,Happy Socks,Gray,Accessories,Socks,AW15,Multi,None,None,Mid calf,Light
784,Happy Socks,Navy,Accessories,Socks,AW15,Multi,None,None,Mid calf,Dark
849,Damat,Navy,Bottoms,Chinos,SS15,Plain,None,Slim,None,Dark
3403,Scotch & Soda,Light Beige,Bottoms,Chinos,AW19,None,None,Regular,None,Light
854,Tommy Hilfiger,White,Tops,T-Shirt,SS17,Plain,Shortsleeve,Slim,Deep V neck,Light
859,Hackett,Red,Accessories,Pocket Square,SS17,Dots,None,None,None,Medium
864,Hackett,Navy,Bottoms,Shorts,SS16,Plain,None,Slim,Welt,Dark
3427,Scotch & Soda,Burgundy,Tops,T-Shirt,AW19,Plain,None,None,None,Dark
870,Scotch & Soda,White,Tops,Hoodies,AW17,Plain,Longsleeve,Slim,Crew neck,Light
873,Tommy Hilfiger,Brown,Accessories,Belt,SS17,Plain,None,None,Wide,Dark
875,Diesel,Blue,Bottoms,Jeans,AW17,Plain,None,Slim,Mid,Medium
879,Tommy Hilfiger,Blue,Bottoms,Casual Trousers,SS17,Plain,None,Straight,None,Medium
881,Scotch & Soda,Light blue,Tops,Blazer,SS15,Plain,Longsleeve,Slim,"Flap,Notched,2 button",Light
882,Diesel,Burgundy,Tops,T-Shirt,SS17,Graphic,Shortsleeve,Slim,Crew neck,Dark
3435,Scotch & Soda,Cream,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3409,Scotch & Soda,Light Beige,Bottoms,Chinos,AW19,None,None,Skinny,None,Light
3416,Scotch & Soda,Brown,Bottoms,Chinos,AW19,None,None,Slim,None,Dark
3433,Scotch & Soda,Blue,Bottoms,Chinos,AW19,Plain,None,Skinny,None,Medium
3408,Scotch & Soda,Light blue,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3411,Scotch & Soda,Dark Gray,Bottoms,Chinos,AW19,None,None,Skinny,None,Dark
3430,Scotch & Soda,Green,Tops,Casual Shirts,AW19,None,None,Slim,None,Medium
894,Diesel,Burgundy,Tops,Sweaters,SS17,Plain,Longsleeve,Slim,V neck,Dark
903,Diesel,Gray,Shoes,Sneakers,AW17,Plain,None,None,None,Light
906,Happy Socks,Blue,Accessories,Socks,AW15,Multi,None,None,Mid calf,Medium
893,Happy Socks,Blue,Accessories,Socks,AW15,Multi,None,None,Mid calf,Medium
874,CB Shoes,Brown,Shoes,Boots,AW14,Plain,None,None,None,Dark
857,Scotch & Soda,Green,Tops,T-Shirt,SS15,Graphic,Shortsleeve,Slim,Crew neck,Medium
850,Happy Socks,Yellow/Pink/Blue,Accessories,Socks,ss17,Check / plaid,None,None,Mid calf,Mixed
848,Van Gils,Purple,Tops,Casual Shirts,SS16,Plain,Longsleeve,Regular,Cut Away,Dark
847,Scotch & Soda,Green,Tops,Casual Shirts,AW16,Plain,Longsleeve,Slim,Button Down,Medium
845,Happy Socks,Navy/White/Red,Accessories,Socks,SS14,Multi,None,None,Mid calf,Mixed
908,Tommy Hilfiger,Burgundy,Bottoms,Casual Trousers,SS17,Plain,None,Straight,None,Dark
926,Hackett,Brown,Bottoms,Chinos,AW17,Plain,None,Slim,None,Dark
946,Scotch & Soda,Blue,Tops,Casual Shirts,AW16,Plain,Longsleeve,Slim,Button Down,Medium
912,Hackett,Pink,Tops,Casual Shirts,SS16,Plain,Longsleeve,Slim,Mandarin,Light
914,Van Gils,Gray,Tops,Casual Shirts,SS17,Plain,Longsleeve,Regular,Down,Light
966,Scotch & Soda,White,Tops,Casual Shirts,AW16,Dots,Longsleeve,Slim,Button Down,Light
919,Scotch & Soda,Blue,Tops,T-Shirt,SS16,Graphic,Shortsleeve,Slim,Crew neck,Medium
3424,Scotch & Soda,Purple,Tops,T-Shirt,AW19,None,None,Regular,"Crew neck,Flap",Dark
927,Scotch & Soda,White,Tops,Formal Shirts,SS15,Plain,Longsleeve,Slim,Down,Light
3378,Scotch & Soda,Dark Blue,Tops,Sweatshirts,AW19,Plain,None,Regular,Crew neck,Dark
930,Diesel,Gray,Tops,Casual Shirts,SS17,Multi,Longsleeve,Slim,Down,Light
931,Van Gils,Blue,Tops,Casual Shirts,SS17,Plain,Longsleeve,Regular,Down,Medium
935,Diesel,Gray,Shoes,Sneakers,AW17,Plain,None,None,None,Light
942,Van Gils,Blue,Tops,Blazer,SS17,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Medium
943,Tommy Hilfiger,Gray,Tops,Polos,SS17,Plain,Shortsleeve,Slim,None,Light
947,Hackett,Blue,Accessories,Pocket Square,SS17,Dots,None,None,None,Medium
952,Van Gils,Red,Tops,Casual Shirts,SS16,Dots,Longsleeve,Slim,Cut Away,Medium
956,Diesel,White,Tops,T-Shirt,AW17,Graphic,Shortsleeve,Slim,Crew neck,Light
957,Tommy Hilfiger,Navy,Shoes,Sneakers,SS17,Plain,None,None,None,Dark
961,Van Gils,Blue,Tops,Casual Shirts,SS17,Stripe,Longsleeve,Regular,Down,Medium
964,Tommy Hilfiger,Brown,Tops,Polos,SS17,Plain,Shortsleeve,Regular,None,Dark
971,Tommy Hilfiger,Olive,Bottoms,Shorts,SS17,Plain,None,Regular,None,Dark
3429,Scotch & Soda,White/Blue,Tops,Casual Shirts,AW19,Camouflage,Shortsleeve,Regular,None,Light
3400,Scotch & Soda,Red,Tops,Polos,AW19,None,None,Regular,Button Down,Medium
965,Happy Socks,Maroon/Green/Yellow,Accessories,Socks,AW15,Multi,None,None,Mid calf,Mixed
954,Diesel,Gray,Shoes,Sneakers,AW16,Plain,None,None,None,Light
940,Hackett,Blue,Tops,Casual Shirts,AW16,Dots,Longsleeve,Slim,Down,Medium
936,Hackett,Light Blue,Bottoms,Chinos,AW17,Plain,None,Slim,None,Light
933,Hackett,Brown,Bottoms,Casual Trousers,AW16,Plain,None,Slim,None,Dark
928,Diesel,Blue,Bottoms,Jeans,AW16,Plain,None,Skinny,Mid,Medium
911,Happy Socks,Gray,Accessories,Socks,AW15,Multi,None,None,Mid calf,Light
913,ATELIER PRIVE,White,Tops,Casual Shirts,SS15,Dots,Longsleeve,Slim,Down,Light
975,Diesel,White,Shoes,Sneakers,AW17,Plain,None,None,None,Light
979,LE COQ SPORTIF,Gray,Bottoms,Sweatpants,SS15,Plain,None,Slim,None,Light
1017,Scotch & Soda,Black,Tops,Blazer,AW15,Plain,Longsleeve,Slim,"Slanted,Peaked,2 button",Dark
978,Scotch & Soda,Green,Tops,Blazer,SS15,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Medium
980,Tommy Hilfiger,Green,Tops,Casual Shirts,SS17,Dots,Longsleeve,Regular,Wide,Medium
981,Scotch & Soda,Olive,Tops,Casual Outerwear,AW17,Plain,Longsleeve,Regular,Crew neck,Dark
982,Diesel,White,Bottoms,Jeans,AW17,Plain,None,Slim,Mid,Light
983,Diesel,Gray,Bottoms,Jeans,SS17,Plain,None,Slim,Dark,Light
990,Van Gils,Navy,Tops,Polos,SS17,Plain,Shortsleeve,Slim,None,Dark
992,J Shoes,Gray,Shoes,Brogues,SS15,Plain,None,None,None,Light
1000,Scotch & Soda,Blue,Bottoms,Jeans,SS16,Plain,None,Slim,Mid,Medium
991,Hackett,Olive,Bottoms,Chinos,AW17,Plain,None,Slim,None,Dark
1013,Scotch & Soda,Blue,Bottoms,Chinos,SS15,Plain,None,Slim,None,Medium
1018,Tommy Hilfiger,Blue,Bottoms,Jeans,SS17,Plain,None,Skinny,Mid,Medium
1019,Diesel,Black,Tops,Hoodies,SS17,Plain,Longsleeve,Slim,None,Dark
1020,J Shoes,Brown,Shoes,Brogues,SS15,Plain,None,None,None,Dark
1024,Diesel,Navy,Tops,Hoodies,AW17,Plain,Longsleeve,Slim,Crew neck,Dark
1026,Diesel,Blue,Bottoms,Jeans,AW17,Plain,None,Regular,Mid,Medium
1030,Scotch & Soda,Navy,Tops,Casual Shirts,SS15,Dots,Longsleeve,Slim,Down,Dark
1031,Tommy Hilfiger,Green,Tops,Polos,SS17,Plain,Shortsleeve,Slim,None,Medium
1033,Scotch & Soda,White,Tops,T-Shirt,SS15,Graphic,Shortsleeve,Slim,Crew neck,Light
1011,CB Shoes,Brown,Shoes,Boots,AW14,Plain,None,None,None,Dark
1010,Diesel,Blue,Bottoms,Jeans,AW16,Plain,None,Regular,Mid,Medium
1002,Scotch & Soda,Navy/White,Tops,Sweaters,AW17,Stripe,Longsleeve,Regular,Crew neck,Mixed
995,Van Gils,Purple,Tops,Casual Shirts,SS17,Plain,Longsleeve,Regular,Cut Away,Dark
989,Diesel,Black,Tops,Casual Outerwear,AW16,Plain,Longsleeve,Slim,None,Dark
985,Borghi,Green,Accessories,Socks,AW16,Multi,None,None,Mid calf,Medium
960,Scotch & Soda,White/Blue,Tops,Sweaters,AW17,Stripe,Longsleeve,Regular,Crew neck,Light
1043,Diesel,Brown,Bottoms,Chinos,AW17,Plain,None,Slim,None,Dark
1047,Hackett,Pink,Tops,Casual Shirts,SS16,Plain,Longsleeve,Slim,Down,Light
3467,Scotch & Soda,Dark Green,Tops,Casual Shirts,AW19,Check / plaid,Longsleeve,Regular,Button Down,Dark
3468,Scotch & Soda,Black,Accessories,Scarf,AW19,Plain,None,None,None,Dark
3469,Scotch & Soda,Light Gray,Tops,Hoodies,AW19,Plain,Longsleeve,Regular,None,Light
1054,Diesel,Black,Tops,T-Shirt,SS17,Graphic,Shortsleeve,Slim,V neck,Dark
1056,Happy Socks,Navy,Accessories,Socks,SS15,Multi,None,None,Mid calf,Dark
1060,Diesel,Black,Tops,T-Shirt,AW17,Graphic,Shortsleeve,Slim,Crew neck,Dark
3473,Scotch & Soda,Brown,Tops,Blazer,AW19,Plain,Longsleeve,Regular,"Patch,Welt,Notched,2 button",Dark
1063,Diesel,Blue,Bottoms,Jeans,AW17,Plain,None,Slim,Mid,Medium
1067,Van Gils,Blue,Tops,Blazer,SS17,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Medium
1070,Hackett,Navy,Tops,Casual Shirts,SS16,Plain,Longsleeve,Slim,Cut Away,Dark
1074,Tommy Hilfiger,Blue,Tops,Formal Shirts,SS17,Multi,Longsleeve,Slim,Wide,Medium
1080,Van Gils,Blue,Tops,Polos,SS17,Plain,Shortsleeve,Slim,None,Medium
1087,Van Gils,Gray,Tops,Blazer,SS17,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Light
1088,Diesel,White,Tops,T-Shirt,SS17,Graphic,Shortsleeve,Slim,Crew neck,Light
1092,Tommy Hilfiger,Pink,Tops,T-Shirt,SS17,Plain,Shortsleeve,Slim,Deep V neck,Light
1094,Scotch & Soda,Olive,Bottoms,Shorts,AW17,Plain,None,Regular,None,Dark
1099,J Shoes,Blue,Shoes,Espadrille,SS15,Plain,None,None,None,Medium
1085,Diesel,White,Tops,Casual Shirts,AW16,Plain,Longsleeve,Slim,Button Down,Light
3518,Scotch & Soda,Black,Tops,Polos,AW19,Plain,Shortsleeve,Regular,Button Down,Dark
1071,Diesel,Blue,Bottoms,Jeans,AW16,Plain,None,Skinny,Mid,Medium
1062,Borghi,Black,Accessories,Socks,AW16,Multi,None,None,Mid calf,Dark
1036,Hackett,Brown,Bottoms,Chinos,AW16,Plain,None,Regular,Welt,Dark
1035,Scotch & Soda,White,Tops,Casual Shirts,AW16,Plain,Longsleeve,Slim,Down,Light
1046,ATELIER PRIVE,Pink,Tops,Casual Shirts,SS15,Dots,Longsleeve,Regular,Cut Away,Light
1055,LE COQ SPORTIF,Gray,Shoes,Sneakers,SS15,Plain,None,None,None,Light
1102,Hackett,Brown,Tops,Blazer,SS16,Plain,Longsleeve,Slim,"Flap,Notched,2 button",Dark
3463,Scotch & Soda,Dark Brown,Bottoms,Chinos,AW19,Plain,None,Regular,None,Dark
