0,1,2,3,4,5,6,7,8,9,10
35807,,,,,,,32.0,M,40.0,M
21101,,,,,,,38.0,XL,44.0,XXL
287,,,,,,,37.0,L,41.0,L
21148,,,,,,,31.0,S,37.0,S
21136,,,,,,,36.0,L,41.0,L
21126,,,,,,,34.0,L,40.0,M
35808,,,,,,,,,40.0,L
21640,,,,,,,34.0,L,40.0,M
19328,150,Tops,Tommy Hilfiger,Casual Shirts,Slim,41,32.0,L,41.0,L
19328,200,Tops,Hackett,Casual Shirts,Regular,S,32.0,L,41.0,L
35809,,,,,,,40.0,XXL,,
21172,,,,,,,32.0,L,41.0,L
21218,,,,,,,34.0,L,41.0,L
21167,,,,,,,34.0,L,41.0,L
21195,,,,,,,38.0,XL,44.0,XXL
21182,,,,,,,38.0,XL,44.0,XXL
21184,,,,,,,32.0,M,39.0,M
35811,,,,,,,34.0,L,40.0,L
35810,44,Tops,Scotch & Soda,T-Shirt,Regular,M,31.0,M,40.0,M
35810,54,Tops,Scotch & Soda,Casual Shirts,Regular,M,31.0,M,40.0,M
35810,120,Tops,Sacoor,Casual Shirts,Slim,M,31.0,M,40.0,M
35810,122,Tops,Sacoor,Casual Shirts,None,M,31.0,M,40.0,M
35810,294,Bottoms,Hackett,Shorts,Slim,31,31.0,M,40.0,M
35810,339,Bottoms,Tommy Hilfiger,Shorts,Regular,32,31.0,M,40.0,M
684,53,Tops,Scotch & Soda,Casual Shirts,Slim,M,32.0,M,37,M
684,60,Tops,Scotch & Soda,Blazer,Slim,50,32.0,M,37,M
684,62,Tops,Scotch & Soda,Formal Shirts,Slim,15.5,32.0,M,37,M
684,235,Tops,ATELIER PRIVE,Casual Shirts,Slim,S,32.0,M,37,M
684,237,Tops,ATELIER PRIVE,Formal Shirts,Regular,S,32.0,M,37,M
684,238,Tops,ATELIER PRIVE,Formal Shirts,Slim,M,32.0,M,37,M
684,242,Tops,SuitSupply,Blazer,Slim,48,32.0,M,37,M
684,243,Tops,SuitSupply,Formal Shirts,Slim,37,32.0,M,37,M
684,374,Bottoms,Lacoste,Shorts,Regular,32,32.0,M,37,M
684,378,Bottoms,Lacoste,Chinos,Regular,31,32.0,M,37,M
684,379,Bottoms,Japan Rags,Jeans,Slim,32,32.0,M,37,M
21204,,,,,,,33.0,XL,42.0,L
21216,,,,,,,38.0,XL,44.0,XXL
35812,,,,,,,34.0,L,,
19391,,,,,,,32.0,M,39.0,M
37661,,,,,,,33.0,L,39.0,M
38098,,,,,,,31.0,M,38.0,S
21244,,,,,,,31.0,M,38.0,S
23159,,,,,,,32.0,L,41.0,L
372,126,Tops,BLUE MINT,Polos,Regular,M,36.0,L,39,L
372,235,Tops,ATELIER PRIVE,Casual Shirts,Slim,L,36.0,L,39,L
372,236,Tops,ATELIER PRIVE,Casual Shirts,Regular,M,36.0,L,39,L
372,238,Tops,ATELIER PRIVE,Formal Shirts,Slim,M,36.0,L,39,L
372,242,Tops,SuitSupply,Blazer,Slim,50,36.0,L,39,L
372,243,Tops,SuitSupply,Formal Shirts,Slim,39,36.0,L,39,L
372,245,Tops,SuitSupply,Sweaters,Slim,L,36.0,L,39,L
372,267,Tops,Japan Rags,T-Shirt,Regular,L,36.0,L,39,L
372,294,Bottoms,Hackett,Shorts,Slim,38,36.0,L,39,L
372,362,Bottoms,Diesel,Jeans,Slim,36,36.0,L,39,L
372,377,Bottoms,Lacoste,Chinos,Slim,38,36.0,L,39,L
372,390,Bottoms,BLUE MINT,Shorts,Slim,36,36.0,L,39,L
372,392,Bottoms,AG Jeans,Chinos,Slim,34,36.0,L,39,L
372,400,Bottoms,SuitSupply,Formal Trousers,Slim,36,36.0,L,39,L
15056,,,,,,,34.0,L,41.0,L
875,235,Tops,ATELIER PRIVE,Casual Shirts,Slim,XL,,,43.0,XL
875,251,Tops,Damat,Casual Shirts,Slim,XL,,,43.0,XL
35814,,,,,,,40.0,XXL,43.0,XL
19468,,,,,,,32.0,L,40.0,M
19492,,,,,,,33.0,L,40.0,M
21256,,,,,,,34.0,L,40.0,M
19460,80,Tops,Moss Bros,Blazer,Slim,54,38.0,XL,41.0,L
35389,53,Tops,Scotch & Soda,Casual Shirts,Slim,XL,37.0,XL,41.0,L
35389,83,Tops,Cavanni,Blazer,Slim,51,37.0,XL,41.0,L
35389,85,Tops,Cavanni,Formal Shirts,Slim,16,37.0,XL,41.0,L
35389,91,Tops,Claudio Sartore,Blazer,Slim,51,37.0,XL,41.0,L
35389,120,Tops,Sacoor,Casual Shirts,Slim,L,37.0,XL,41.0,L
35389,299,Bottoms,Claudio Sartore,Chinos,Slim,37,37.0,XL,41.0,L
355,2,Tops,Ralph Lauren,Polos,Slim,L,34.0,S,40.0,L
355,3,Tops,Ralph Lauren,Polos,Regular,L,34.0,S,40.0,L
355,238,Tops,ATELIER PRIVE,Formal Shirts,Slim,L,34.0,S,40.0,L
355,269,Tops,Van Heusen,Casual Shirts,Comfort,M,34.0,S,40.0,L
355,275,Bottoms,Ralph Lauren,Chinos,Slim,34,34.0,S,40.0,L
355,390,Bottoms,BLUE MINT,Shorts,Slim,34,34.0,S,40.0,L
355,391,Bottoms,AG Jeans,Jeans,Slim,34,34.0,S,40.0,L
40787,,,,,,,32.0,XL,44.0,XXL
35815,,,,,,,36.0,L,41.0,L
19479,,,,,,,37.0,XL,44.0,XXL
19500,,,,,,,38.0,XL,43.0,XL
21268,,,,,,,34.0,L,41.0,L
19474,,,,,,,34.0,L,41.0,L
19477,,,,,,,35.0,L,41.0,L
19481,,,,,,,32.0,L,40.0,M
38471,,,,,,,40.0,L,41.0,L
37662,,,,,,,33.0,M,39.0,M
38099,,,,,,,33.0,L,42.0,XL
21273,87,Tops,Cavanni,Formal Shirts,None,L,32.0,M,41.0,L
21273,144,Tops,Campione,Polos,None,S,32.0,M,41.0,L
21273,316,Bottoms,Scotch & Soda,Jeans,Slim,32,32.0,M,41.0,L
35816,,,,,,,32.0,L,40.0,M
35818,,,,,,,33.0,M,40.0,M
19520,,,,,,,34.0,L,41.0,L
21295,,,,,,,30.0,S,38.0,S
19539,,,,,,,32.0,L,40.0,M
21275,,,,,,,32.0,M,39.0,M
19534,,,,,,,35.0,L,40.0,M
21290,,,,,,,32.0,S,39.0,M
35817,,,,,,,33.0,M,,
21286,,,,,,,30.0,S,37.0,XS
32286,316,Bottoms,Scotch & Soda,Jeans,Slim,27,27.0,S,37.0,S
682,127,Tops,Alternative Apparel,Hoodies,Slim,M,,,40.0,M
682,128,Tops,Alternative Apparel,T-Shirt,Slim,XL,,,40.0,M
682,229,Tops,Mexx,T-Shirt,Slim,M,,,40.0,M
682,246,Tops,SuitSupply,Casual Shirts,Slim,16,,,40.0,M
21292,,,,,,,33.0,L,40.0,M
19548,,,,,,,37.0,XL,42.0,XL
37664,,,,,,,32.0,L,40.0,M
21321,,,,,,,33.0,L,41.0,L
365,124,Tops,BLUE MINT,T-Shirt,Slim,M,32.0,M,40.0,M
365,266,Tops,Japan Rags,T-Shirt,Slim,M,32.0,M,40.0,M
365,267,Tops,Japan Rags,T-Shirt,Regular,M,32.0,M,40.0,M
365,401,Bottoms,SuitSupply,Casual Trousers,Slim,32,32.0,M,40.0,M
19599,,,,,,,36.0,XL,43.0,XL
19617,54,Tops,Scotch & Soda,Casual Shirts,Regular,XL,36.0,XL,43.0,XL
16302,,,,,,,38.0,XL,41.0,L
19603,,,,,,,32.0,S,39.0,M
35819,309,Bottoms,Scotch & Soda,Chinos,Slim,31,31.0,S,38.0,S
2081,2,Tops,Ralph Lauren,Polos,Slim,M,29.0,M,39,M
2081,53,Tops,Scotch & Soda,Casual Shirts,Slim,M,29.0,M,39,M
2081,60,Tops,Scotch & Soda,Blazer,Slim,L,29.0,M,39,M
2081,104,Tops,Fred Perry,Polos,Regular,M,29.0,M,39,M
2081,126,Tops,BLUE MINT,Polos,Regular,M,29.0,M,39,M
2081,157,Tops,Tommy Hilfiger,Polos,Comfort,M,29.0,M,39,M
2081,220,Tops,Van Gils,Casual Shirts,Slim,39,29.0,M,39,M
2081,309,Bottoms,Scotch & Soda,Chinos,Slim,29,29.0,M,39,M
2081,375,Bottoms,Lacoste,Jeans,Slim,29,29.0,M,39,M
2081,398,Bottoms,Mexx,Jeans,Regular,30,29.0,M,39,M
35821,1,Tops,Ralph Lauren,Casual Shirts,Regular,M,31.0,S,38.0,S
35821,2,Tops,Ralph Lauren,Polos,Slim,S,31.0,S,38.0,S
35821,4,Tops,Ralph Lauren,T-Shirt,Slim,S,31.0,S,38.0,S
35821,43,Tops,Scotch & Soda,T-Shirt,Slim,S,31.0,S,38.0,S
35821,44,Tops,Scotch & Soda,T-Shirt,Regular,S,31.0,S,38.0,S
35821,48,Tops,Scotch & Soda,Polos,Regular,M,31.0,S,38.0,S
35821,57,Tops,Scotch & Soda,Knitwear,Slim,M,31.0,S,38.0,S
35821,96,Tops,Claudio Sartore,T-Shirt,None,S,31.0,S,38.0,S
35821,163,Tops,Tommy Hilfiger,Blazer,Slim,46,31.0,S,38.0,S
35821,275,Bottoms,Ralph Lauren,Chinos,Slim,32,31.0,S,38.0,S
35821,277,Bottoms,Ralph Lauren,Shorts,Comfort,S,31.0,S,38.0,S
35821,294,Bottoms,Hackett,Shorts,Slim,31,31.0,S,38.0,S
35821,304,Bottoms,Money,Sweatpants,Regular,S,31.0,S,38.0,S
35821,309,Bottoms,Scotch & Soda,Chinos,Slim,31,31.0,S,38.0,S
35821,316,Bottoms,Scotch & Soda,Jeans,Slim,31,31.0,S,38.0,S
35821,325,Bottoms,Dedicated,Sweatpants,Regular,S,31.0,S,38.0,S
35821,352,Bottoms,Intense,Sweatpants,None,S,31.0,S,38.0,S
35821,373,Bottoms,Sacoor,Chinos,Slim,32,31.0,S,38.0,S
19645,,,,,,,36.0,XL,,
19632,,,,,,,42.0,XL,40.0,M
38472,,,,,,,38.0,XL,41.0,M
21314,,,,,,,33.0,L,40.0,M
35820,0,Tops,Ralph Lauren,Casual Shirts,Slim,L,32.0,M,40.0,L
35820,4,Tops,Ralph Lauren,T-Shirt,Slim,L,32.0,M,40.0,L
35820,5,Tops,Ralph Lauren,T-Shirt,Regular,M,32.0,M,40.0,L
35820,53,Tops,Scotch & Soda,Casual Shirts,Slim,L,32.0,M,40.0,L
35820,294,Bottoms,Hackett,Shorts,Slim,32,32.0,M,40.0,L
21173,292,Bottoms,Hackett,Chinos,Slim,32,32.0,M,39.0,M
14224,21,Tops,Reiss,Casual Shirts,Regular,L,33.0,M,41.0,L
19587,,,,,,,38.0,L,41.0,L
21316,,,,,,,36.0,XL,41.0,L
30668,44,Tops,Scotch & Soda,T-Shirt,Regular,XL,34.0,L,42.0,XL
30668,48,Tops,Scotch & Soda,Polos,Regular,L,34.0,L,42.0,XL
30668,53,Tops,Scotch & Soda,Casual Shirts,Slim,XL,34.0,L,42.0,XL
30668,54,Tops,Scotch & Soda,Casual Shirts,Regular,L,34.0,L,42.0,XL
30668,120,Tops,Sacoor,Casual Shirts,Slim,XL,34.0,L,42.0,XL
30668,277,Bottoms,Ralph Lauren,Shorts,Comfort,L,34.0,L,42.0,XL
30668,278,Bottoms,Ralph Lauren,Shorts,Regular,32,34.0,L,42.0,XL
30668,293,Bottoms,Hackett,Chinos,Regular,34,34.0,L,42.0,XL
30668,294,Bottoms,Hackett,Shorts,Slim,34,34.0,L,42.0,XL
30668,298,Bottoms,Claudio Sartore,Formal Trousers,None,35,34.0,L,42.0,XL
30668,311,Bottoms,Scotch & Soda,Chinos,Regular,35,34.0,L,42.0,XL
30668,314,Bottoms,Scotch & Soda,Shorts,Comfort,34,34.0,L,42.0,XL
30668,322,Bottoms,Dedicated,Shorts,None,34,34.0,L,42.0,XL
30668,338,Bottoms,Tommy Hilfiger,Shorts,Comfort,33,34.0,L,42.0,XL
39016,,,,,,,38.0,L,41.0,L
37668,,,,,,,40.0,XL,42.0,XL
19679,,,,,,,36.0,XL,43.0,XL
19685,,,,,,,42.0,XXL,44.0,XXL
19693,,,,,,,32.0,L,43.0,XXL
19668,48,Tops,Scotch & Soda,Polos,Regular,XL,34.0,L,42.0,XL
1312,0,Tops,Ralph Lauren,Casual Shirts,Slim,M,33.0,L,39.0,M
1312,96,Tops,Claudio Sartore,T-Shirt,None,M,33.0,L,39.0,M
1312,139,Tops,Mr. Draper,Casual Shirts,Slim,16,33.0,L,39.0,M
1312,140,Tops,Mr. Draper,Formal Shirts,Slim,16,33.0,L,39.0,M
1312,199,Tops,Hackett,Casual Shirts,Slim,16,33.0,L,39.0,M
1312,202,Tops,Hackett,Blazer,Slim,50,33.0,L,39.0,M
1312,253,Tops,Damat,Blazer,Slim,48,33.0,L,39.0,M
1312,254,Tops,Cordone,Casual Shirts,Slim,40,33.0,L,39.0,M
1312,256,Tops,Cordone,Formal Shirts,Slim,43,33.0,L,39.0,M
1312,292,Bottoms,Hackett,Chinos,Slim,33,33.0,L,39.0,M
1312,309,Bottoms,Scotch & Soda,Chinos,Slim,32,33.0,L,39.0,M
1312,374,Bottoms,Lacoste,Shorts,Regular,33,33.0,L,39.0,M
1312,375,Bottoms,Lacoste,Jeans,Slim,31,33.0,L,39.0,M
37702,,,,,,,34.0,L,40.0,M
19683,,,,,,,32.0,M,39.0,M
19778,,,,,,,34.0,L,41.0,L
19721,,,,,,,32.0,L,40.0,M
19757,53,Tops,Scotch & Soda,Casual Shirts,Slim,XL,34.0,L,42.0,XL
19757,60,Tops,Scotch & Soda,Blazer,Slim,S,34.0,L,42.0,XL
19757,316,Bottoms,Scotch & Soda,Jeans,Slim,34,34.0,L,42.0,XL
21343,,,,,,,36.0,L,40.0,M
35823,1,Tops,Ralph Lauren,Casual Shirts,Regular,M,33.0,L,40,M
35823,36,Tops,Money,Polos,Regular,M,33.0,L,40,M
35823,83,Tops,Cavanni,Blazer,Slim,53,33.0,L,40,M
35823,108,Tops,AMI,Casual Shirts,Regular,40,33.0,L,40,M
35823,122,Tops,Sacoor,Casual Shirts,None,L,33.0,L,40,M
35823,294,Bottoms,Hackett,Shorts,Slim,34,33.0,L,40,M
35823,311,Bottoms,Scotch & Soda,Chinos,Regular,33,33.0,L,40,M
38100,,,,,,,34.0,L,42.0,XL
21327,,,,,,,34.0,L,40.0,M
37666,,,,,,,32.0,S,39.0,M
3461,,,,,,,34.0,L,40.0,M
38473,,,,,,,32.0,M,39.0,M
21363,,,,,,,32.0,L,41.0,L
19728,,,,,,,32.0,L,40.0,M
19817,,,,,,,30.0,M,40.0,L
749,0,Tops,Ralph Lauren,Casual Shirts,Slim,S,29.0,S,38.0,S
749,60,Tops,Scotch & Soda,Blazer,Slim,48,29.0,S,38.0,S
749,107,Tops,Fred Perry,Sweaters,Slim,M,29.0,S,38.0,S
749,128,Tops,Alternative Apparel,T-Shirt,Slim,S,29.0,S,38.0,S
749,387,Bottoms,one 90 One,Chinos,Regular,29,29.0,S,38.0,S
35825,,,,,,,38.0,XL,43.0,XL
19760,,,,,,,34.0,L,40.0,M
37669,,,,,,,32.0,S,40.0,M
37667,,,,,,,32.0,M,39.0,M
35826,,,,,,,34.0,L,40.0,M
19731,1,Tops,Ralph Lauren,Casual Shirts,Regular,XXL,38.0,XXL,45,XXXL
19731,5,Tops,Ralph Lauren,T-Shirt,Regular,XXXL,38.0,XXL,45,XXXL
19731,13,Tops,Reiss,T-Shirt,Regular,XXL,38.0,XXL,45,XXXL
19731,44,Tops,Scotch & Soda,T-Shirt,Regular,XXXL,38.0,XXL,45,XXXL
19731,46,Tops,Scotch & Soda,T-Shirt,None,XXXL,38.0,XXL,45,XXXL
19731,98,Tops,Claudio Sartore,Polos,Regular,XXXL,38.0,XXL,45,XXXL
19731,125,Tops,BLUE MINT,T-Shirt,Regular,XXL,38.0,XXL,45,XXXL
19731,128,Tops,Alternative Apparel,T-Shirt,Slim,XXL,38.0,XXL,45,XXXL
19731,141,Tops,Campione,Casual Shirts,None,XL,38.0,XXL,45,XXXL
19731,146,Tops,Tommy Hilfiger,T-Shirt,Regular,XXL,38.0,XXL,45,XXXL
19731,148,Tops,Tommy Hilfiger,T-Shirt,Slim,XXXL,38.0,XXL,45,XXXL
19731,152,Tops,Tommy Hilfiger,Casual Shirts,Regular,45,38.0,XXL,45,XXXL
19731,155,Tops,Tommy Hilfiger,Polos,Slim,XXXL,38.0,XXL,45,XXXL
19731,162,Tops,Tommy Hilfiger,Formal Shirts,Regular,45,38.0,XXL,45,XXXL
19731,178,Tops,Vilebrequin,Polos,Regular,XXXL,38.0,XXL,45,XXXL
19731,309,Bottoms,Scotch & Soda,Chinos,Slim,38,38.0,XXL,45,XXXL
19731,316,Bottoms,Scotch & Soda,Jeans,Slim,38,38.0,XXL,45,XXXL
19824,,,,,,,32.0,S,39.0,M
19810,,,,,,,36.0,XL,43.0,XL
19840,,,,,,,34.0,L,41.0,L
19737,,,,,,,40.0,XXL,45.0,XXL
37670,,,,,,,40.0,XXXL,45.0,XXL
39019,,,,,,,30.0,S,38.0,S
19735,,,,,,,32.0,M,39.0,M
40789,,,,,,,35.0,XL,43.0,XL
678,170,Tops,Lacoste,Polos,Slim,5,32.0,M,40.0,M
678,229,Tops,Mexx,T-Shirt,Slim,M,32.0,M,40.0,M
678,238,Tops,ATELIER PRIVE,Formal Shirts,Slim,M,32.0,M,40.0,M
678,374,Bottoms,Lacoste,Shorts,Regular,33,32.0,M,40.0,M
678,391,Bottoms,AG Jeans,Jeans,Slim,32,32.0,M,40.0,M
22669,,,,,,,34.0,XL,41.0,L
15075,,,,,,,36.0,L,42.0,XL
39020,,,,,,,33.0,L,41.0,L
356,12,Tops,Ralph Lauren,Hoodies,Slim,L,32.0,L,41.0,L
356,53,Tops,Scotch & Soda,Casual Shirts,Slim,XL,32.0,L,41.0,L
356,127,Tops,Alternative Apparel,Hoodies,Slim,L,32.0,L,41.0,L
356,128,Tops,Alternative Apparel,T-Shirt,Slim,L,32.0,L,41.0,L
356,170,Tops,Lacoste,Polos,Slim,6,32.0,L,41.0,L
356,199,Tops,Hackett,Casual Shirts,Slim,L,32.0,L,41.0,L
356,221,Tops,Van Gils,Blazer,Slim,54,32.0,L,41.0,L
356,238,Tops,ATELIER PRIVE,Formal Shirts,Slim,L,32.0,L,41.0,L
356,242,Tops,SuitSupply,Blazer,Slim,54,32.0,L,41.0,L
356,243,Tops,SuitSupply,Formal Shirts,Slim,42,32.0,L,41.0,L
356,246,Tops,SuitSupply,Casual Shirts,Slim,16.5,32.0,L,41.0,L
356,248,Tops,SuitSupply,Coats,Slim,XXL,32.0,L,41.0,L
356,253,Tops,Damat,Blazer,Slim,52,32.0,L,41.0,L
356,257,Tops,one 90 One,Casual Shirts,Regular,L,32.0,L,41.0,L
356,273,Tops,Valentino,Polos,Regular,L,32.0,L,41.0,L
356,316,Bottoms,Scotch & Soda,Jeans,Slim,34,32.0,L,41.0,L
356,347,Bottoms,Damat,Chinos,Slim,32,32.0,L,41.0,L
356,377,Bottoms,Lacoste,Chinos,Slim,33,32.0,L,41.0,L
356,390,Bottoms,BLUE MINT,Shorts,Slim,35,32.0,L,41.0,L
356,400,Bottoms,SuitSupply,Formal Trousers,Slim,49,32.0,L,41.0,L
19771,219,Tops,Van Gils,Casual Shirts,Regular,40,33.0,L,40,L
19771,323,Bottoms,Dedicated,Chinos,None,33,33.0,L,40,L
19771,324,Bottoms,Dedicated,Chinos,Regular,33,33.0,L,40,L
19771,383,Bottoms,Scott Blue,Jeans,Slim,33,33.0,L,40,L
19830,,,,,,,34.0,L,40.0,M
19763,,,,,,,32.0,M,38.0,S
19772,,,,,,,32.0,L,41.0,L
35827,,,,,,,32.0,M,39.0,M
38474,,,,,,,31.0,M,40.0,M
35829,,,,,,,33.0,L,41.0,L
19769,,,,,,,33.0,L,41.0,L
19784,,,,,,,36.0,XL,42.0,XL
20545,,,,,,,36.0,XL,42.0,XL
19786,,,,,,,32.0,L,40.0,M
677,68,Tops,Sobe,Casual Shirts,Slim,L,37.0,XL,41.0,L
677,235,Tops,ATELIER PRIVE,Casual Shirts,Slim,L,37.0,XL,41.0,L
677,253,Tops,Damat,Blazer,Slim,52,37.0,XL,41.0,L
677,267,Tops,Japan Rags,T-Shirt,Regular,XL,37.0,XL,41.0,L
677,379,Bottoms,Japan Rags,Jeans,Slim,37,37.0,XL,41.0,L
19841,,,,,,,40.0,XXL,43.0,XL
40790,,,,,,,35.0,L,41.0,L
19764,,,,,,,32.0,M,40.0,M
13937,8,Tops,Ralph Lauren,Formal Shirts,Regular,16,36.0,XL,41.0,L
13937,54,Tops,Scotch & Soda,Casual Shirts,Regular,XL,36.0,XL,41.0,L
13937,92,Tops,Claudio Sartore,Blazer,None,55,36.0,XL,41.0,L
13937,201,Tops,Hackett,Blazer,Regular,54,36.0,XL,41.0,L
13937,203,Tops,Hackett,Formal Shirts,Slim,L,36.0,XL,41.0,L
13937,204,Tops,Hackett,Formal Shirts,Regular,L,36.0,XL,41.0,L
13937,280,Bottoms,Reiss,Chinos,Slim,37,36.0,XL,41.0,L
13937,281,Bottoms,Reiss,Formal Trousers,Slim,36,36.0,XL,41.0,L
13937,292,Bottoms,Hackett,Chinos,Slim,36,36.0,XL,41.0,L
13937,311,Bottoms,Scotch & Soda,Chinos,Regular,36,36.0,XL,41.0,L
361,2,Tops,Ralph Lauren,Polos,Slim,L,34.0,L,39,L
361,68,Tops,Sobe,Casual Shirts,Slim,L,34.0,L,39,L
361,127,Tops,Alternative Apparel,Hoodies,Slim,M,34.0,L,39,L
361,229,Tops,Mexx,T-Shirt,Slim,L,34.0,L,39,L
361,235,Tops,ATELIER PRIVE,Casual Shirts,Slim,L,34.0,L,39,L
361,236,Tops,ATELIER PRIVE,Casual Shirts,Regular,L,34.0,L,39,L
361,242,Tops,SuitSupply,Blazer,Slim,52,34.0,L,39,L
361,243,Tops,SuitSupply,Formal Shirts,Slim,39,34.0,L,39,L
361,247,Tops,SuitSupply,Knitwear,Slim,XXL,34.0,L,39,L
361,250,Tops,Damat,Formal Shirts,Comfort,L,34.0,L,39,L
361,254,Tops,Cordone,Casual Shirts,Slim,42,34.0,L,39,L
361,266,Tops,Japan Rags,T-Shirt,Slim,XL,34.0,L,39,L
361,267,Tops,Japan Rags,T-Shirt,Regular,XL,34.0,L,39,L
361,390,Bottoms,BLUE MINT,Shorts,Slim,36,34.0,L,39,L
361,391,Bottoms,AG Jeans,Jeans,Slim,34,34.0,L,39,L
35832,,,,,,,32.0,XL,42.0,L
19799,,,,,,,34.0,L,41.0,L
19812,,,,,,,31.0,M,39.0,M
19794,,,,,,,30.0,S,38.0,S
35833,,,,,,,36.0,XL,,
35831,,,,,,,32.0,L,41.0,L
19820,,,,,,,36.0,L,42.0,XL
19814,,,,,,,42.0,XXXL,45.0,XXL
19821,,,,,,,35.0,XL,41.0,L
35835,,,,,,,39.0,XXL,44.0,XXL
19843,,,,,,,38.0,XXL,45.0,XXL
19866,,,,,,,36.0,L,43.0,XXL
1663,68,Tops,Sobe,Casual Shirts,Slim,XL,39.0,XXL,43.0,XL
1663,255,Tops,Cordone,Casual Shirts,Regular,XL,39.0,XXL,43.0,XL
1663,294,Bottoms,Hackett,Shorts,Slim,39,39.0,XXL,43.0,XL
1663,309,Bottoms,Scotch & Soda,Chinos,Slim,37,39.0,XXL,43.0,XL
1663,316,Bottoms,Scotch & Soda,Jeans,Slim,37,39.0,XXL,43.0,XL
1663,374,Bottoms,Lacoste,Shorts,Regular,39,39.0,XXL,43.0,XL
1663,377,Bottoms,Lacoste,Chinos,Slim,39,39.0,XXL,43.0,XL
37671,,,,,,,38.0,L,42.0,XL
35836,,,,,,,34.0,L,40.0,M
39021,,,,,,,33.0,M,40.0,M
38476,,,,,,,32.0,L,41.0,L
35838,,,,,,,32.0,L,40.0,M
19857,,,,,,,32.0,L,40.0,M
19850,,,,,,,34.0,L,,
19854,,,,,,,32.0,L,40.0,M
19853,,,,,,,36.0,L,41.0,L
19860,,,,,,,32.0,S,37.0,XS
19855,,,,,,,34.0,L,41.0,L
40038,,,,,,,34.0,L,41.0,L
35840,,,,,,,34.0,L,41.0,L
19869,,,,,,,30.0,S,38.0,S
19868,,,,,,,34.0,L,40.0,M
21375,,,,,,,31.0,M,39.0,M
21389,,,,,,,36.0,L,41.0,L
5011,87,Tops,Cavanni,Formal Shirts,None,XL,37.0,XL,43,
5011,118,Tops,Sacoor,Formal Shirts,Slim,43,37.0,XL,43,
5011,120,Tops,Sacoor,Casual Shirts,Slim,43,37.0,XL,43,
5011,298,Bottoms,Claudio Sartore,Formal Trousers,None,37,37.0,XL,43,
674,68,Tops,Sobe,Casual Shirts,Slim,L,,,42.0,XL
674,235,Tops,ATELIER PRIVE,Casual Shirts,Slim,XL,,,42.0,XL
674,237,Tops,ATELIER PRIVE,Formal Shirts,Regular,XL,,,42.0,XL
674,246,Tops,SuitSupply,Casual Shirts,Slim,16.5,,,42.0,XL
21371,,,,,,,33.0,L,41.0,L
21381,,,,,,,32.0,M,41.0,L
21367,23,Tops,Reiss,Blazer,Slim,46,32.0,M,39.0,M
21367,58,Tops,Scotch & Soda,Sweaters,Slim,M,32.0,M,39.0,M
21367,60,Tops,Scotch & Soda,Blazer,Slim,M,32.0,M,39.0,M
21367,63,Tops,Scotch & Soda,Formal Shirts,Regular,M,32.0,M,39.0,M
21367,221,Tops,Van Gils,Blazer,Slim,46,32.0,M,39.0,M
35839,,,,,,,34.0,XL,41.0,L
35842,,,,,,,32.0,L,40.0,M
21395,,,,,,,32.0,L,40.0,M
21408,,,,,,,32.0,M,40.0,M
19904,,,,,,,32.0,L,40.0,M
21415,,,,,,,32.0,L,41.0,L
21387,,,,,,,36.0,XL,41.0,L
35847,,,,,,,32.0,M,39.0,M
35844,,,,,,,,,39.0,M
35845,,,,,,,34.0,L,41.0,L
39669,,,,,,,36.0,XL,41.0,L
404,128,Tops,Alternative Apparel,T-Shirt,Slim,XL,36.0,L,42.0,XL
404,238,Tops,ATELIER PRIVE,Formal Shirts,Slim,XL,36.0,L,42.0,XL
404,257,Tops,one 90 One,Casual Shirts,Regular,XL,36.0,L,42.0,XL
404,309,Bottoms,Scotch & Soda,Chinos,Slim,34,36.0,L,42.0,XL
404,358,Bottoms,West LA,Jeans,Slim,36,36.0,L,42.0,XL
404,396,Bottoms,Mexx,Casual Trousers,Slim,36,36.0,L,42.0,XL
22087,,,,,,,32.0,L,39.0,M
35848,,,,,,,30.0,S,38.0,S
19406,,,,,,,32.0,L,41.0,L
35846,,,,,,,39.0,XL,,
19907,,,,,,,36.0,XL,43.0,XL
21428,,,,,,,36.0,XL,43.0,XL
19913,,,,,,,31.0,M,39.0,M
21439,,,,,,,32.0,L,,
19851,,,,,,,33.0,L,41.0,L
21423,,,,,,,34.0,XL,41.0,L
21430,,,,,,,35.0,XL,41.0,L
21437,,,,,,,31.0,M,40.0,M
670,68,Tops,Sobe,Casual Shirts,Slim,L,,,41.0,L
670,128,Tops,Alternative Apparel,T-Shirt,Slim,L,,,41.0,L
670,246,Tops,SuitSupply,Casual Shirts,Slim,16.5,,,41.0,L
21432,,,,,,,29.0,S,37.0,S
19955,,,,,,,36.0,XL,43.0,XL
19968,,,,,,,32.0,L,39.0,M
21442,,,,,,,34.0,XL,41.0,L
19972,,,,,,,37.0,XL,42.0,XL
35841,,,,,,,32.0,L,41.0,L
7070,61,Tops,Scotch & Soda,Blazer,Regular,M,30.0,S,40,M
7070,118,Tops,Sacoor,Formal Shirts,Slim,40,30.0,S,40,M
7070,309,Bottoms,Scotch & Soda,Chinos,Slim,30,30.0,S,40,M
7070,312,Bottoms,Scotch & Soda,Chinos,Skinny,30,30.0,S,40,M
667,227,Tops,Mexx,Blazer,Slim,47,,,39.0,M
667,228,Tops,Mexx,Formal Shirts,Slim,15.5,,,39.0,M
